V_B2_A,V_B2_B,V_B2_C,V_B3_A,V_B3_B,V_B3_C,V_B4_A,V_B4_B,V_B4_C,V_B5_A,V_B5_B,V_B5_C,I_B2_A,I_B2_B,I_B2_C,I_B3_A,I_B3_B,I_B3_C,I_B4_A,I_B4_B,I_B4_C,I_B5_A,I_B5_B,I_B5_C,class_label,class_name
9460.83092015288,10503.5893315824,10458.7722730797,9444.7229760619,10485.7059943649,10440.9652410708,9442.95257628257,10483.7404509015,10439.0081095147,5.66996920783267,9359.59668198549,9365.221182017,80.3134411644699,80.7061976501858,88.6094745707291,106.950661174574,107.473681545925,117.99820496123,133.699707886829,134.35353863861,147.510313063786,2879.7762422601,2790.41551635853,97.6645296774274,11,LL-B5
9460.83092014794,10503.589331577,10458.772273075,9444.7229760569,10485.7059943596,10440.9652410644,9442.95257627851,10483.7404508963,10439.0081095106,5.66996913101675,9359.59668198039,9365.22118201054,80.3134411644304,80.7061976501439,88.6094745706681,106.950661174521,107.473681545868,117.998204961169,133.699707886763,134.353538638545,147.510313063694,2879.77624229098,2790.41551639061,97.6645296773686,11,LL-B5
9432.14366907874,10471.691441539,10419.7305350357,9413.1701785434,10450.6268198139,10398.770436714,9411.08871154056,10448.3159345811,10396.4710433386,5.66463194860972,9328.93367513845,9334.5490690627,94.577718262334,95.1157564002291,104.356665365692,125.906902664964,126.623167729339,138.925158589629,157.391705794406,158.287082639449,173.665360631623,2884.97219475642,2779.95528305078,115.0437765345,11,LL-B5
9432.14366907268,10471.6914415335,10419.73053503,9413.17017853741,10450.6268198079,10398.7704367086,9411.08871153452,10448.3159345759,10396.4710433328,5.66463279961584,9328.93367513388,9334.54906905776,94.5777182622833,95.1157564001697,104.356665365632,125.906902664891,126.623167729268,138.925158589555,157.391705794327,158.287082639343,173.665360631531,2884.97219471661,2779.95528300963,115.043776534436,11,LL-B5
9432.1436690679,10471.6914415275,10419.7305350249,9413.17017853339,10450.6268198029,10398.7704367016,9411.08871152998,10448.3159345697,10396.4710433266,5.66463232945214,9328.93367512834,9334.54906905302,94.5777182622355,95.1157564001252,104.356665365574,125.90690266483,126.623167729199,138.925158589476,157.391705794245,158.287082639265,173.665360631434,2884.97219475319,2779.95528304772,115.043776534368,11,LL-B5
9527.32914708289,10537.6395744657,10569.0475144103,9517.00508871651,10526.2207177917,10557.5946232868,9515.86323586201,10524.957764609,10556.3279311019,563.918878516833,9144.95021724043,9700.99836000605,51.6782916710702,51.5031519979353,56.7737382020531,68.8609350941069,68.6275627964969,75.650579285119,86.089346504138,85.7975862382393,94.5777009071711,2850.40685147747,2794.23212011289,62.5511540836289,11,LL-B5
9527.32914707759,10537.6395744603,10569.0475144044,9517.00508871061,10526.2207177865,10557.5946232815,9515.86323585696,10524.9577646039,10556.3279310964,563.918878518378,9144.95021723599,9700.99835999969,51.6782916710399,51.5031519979037,56.7737382020238,68.8609350940702,68.627562796456,75.6505792850774,86.0893465040835,85.7975862381867,94.5777009071157,2850.40685147001,2794.23212010533,62.5511540835979,11,LL-B5
9527.32914707263,10537.6395744538,10569.0475143985,9517.00508870611,10526.2207177801,10557.5946232757,9515.86323585145,10524.9577645978,10556.3279310894,563.918878516136,9144.95021723103,9700.99835999568,51.6782916710138,51.5031519978781,56.7737382019925,68.860935094033,68.6275627964205,75.6505792850315,86.0893465040363,85.7975862381453,94.5777009070602,2850.40685147427,2794.23212010979,62.5511540835617,11,LL-B5
9506.09246873709,10514.4445573886,10540.0770469554,9493.5834545734,10500.6086583244,10526.2074182405,9492.20404149061,10499.082910642,10524.6779762499,563.415124632653,9122.86979203878,9678.04043991701,62.5873473788464,62.4138104725076,68.7649500378702,83.3777466773757,83.1465639092518,91.607438638259,104.235475578889,103.946459979249,114.523902350081,2854.3489759492,2786.43322566163,75.7735672498543,11,LL-B5
9506.09246873184,10514.4445573844,10540.0770469493,9493.58345456762,10500.6086583182,10526.2074182348,9492.20404148549,10499.0829106366,10524.6779762439,563.415124636584,9122.86979203457,9678.04043991225,62.5873473788123,62.4138104724701,68.7649500378343,83.3777466773313,83.1465639092055,91.607438638207,104.235475578824,103.946459979196,114.523902350015,2854.3489759406,2786.43322565287,75.7735672498164,11,LL-B5
9506.09246872721,10514.4445573773,10540.0770469444,9493.58345456257,10500.608658312,10526.2074182294,9492.20404148006,10499.0829106309,10524.6779762379,563.415124635304,9122.8697920287,9678.04043990795,62.587347378778,62.4138104724365,68.7649500377941,83.3777466772864,83.1465639091651,91.6074386381547,104.235475578771,103.946459979139,114.523902349956,2854.34897594609,2786.4332256586,75.7735672497738,11,LL-B5
9484.70927396351,10491.0132310312,10510.9498408618,9470.02717238215,10474.7733951562,10494.6791435926,9468.41162062397,10472.9864231084,10492.8888008017,562.906265595527,9100.62212737214,9654.9035384233,73.4372763835349,73.2785068504477,80.6929328611084,97.8090675871502,97.5976068582881,107.472674814347,122.273814109823,122.009460885064,134.354555937698,2858.21515843378,2778.66417584063,88.9302546452737,11,LL-B5
9484.70927395821,10491.0132310247,10510.9498408568,9470.02717237634,10474.77339515,10494.6791435862,9468.41162061794,10472.9864231028,10492.8888007949,562.906265590733,9100.62212736677,9654.90353841815,73.4372763834971,73.2785068504049,80.6929328610664,97.8090675870959,97.5976068582321,107.472674814293,122.27381410975,122.009460884999,134.354555937629,2858.21515842397,2778.6641758306,88.9302546452264,11,LL-B5
9484.70927395328,10491.0132310196,10510.9498408505,9470.02717237186,10474.773395145,10494.6791435808,9468.41162061333,10472.9864230967,10492.88880079,562.906265583074,9100.62212736218,9654.90353841189,73.4372763834567,73.2785068503609,80.6929328610258,97.8090675870422,97.5976068581796,107.472674814232,122.273814109683,122.009460884932,134.354555937551,2858.2151584306,2778.66417583757,88.9302546451803,11,LL-B5
9470.37465738192,10475.264314113,10491.4479973958,9454.25046419112,10457.4292028703,10473.5853319277,9452.47828013625,10455.4689603152,10471.6220859875,562.564259479856,9085.70019398884,9639.38239833914,80.637535302794,80.4957794425553,88.6094745707719,107.382246247675,107.193474819599,117.99820496129,134.239235169252,134.003250429907,147.510313063856,2860.75067539488,2773.50191932492,97.6645296775331,11,LL-B5
9470.37465737612,10475.2643141079,10491.4479973903,9454.25046418561,10457.4292028641,10473.5853319227,9452.47828013127,10455.4689603101,10471.6220859815,562.564259480048,9085.7001939841,9639.3823983336,80.6375353027396,80.4957794425118,88.6094745707312,107.382246247613,107.193474819532,117.99820496123,134.239235169174,134.003250429835,147.510313063786,2860.75067538434,2773.50191931397,97.6645296774761,11,LL-B5
9470.37465737186,10475.2643141026,10491.4479973848,9454.25046418021,10457.4292028594,10473.5853319157,9452.47828012545,10455.4689603036,10471.622085977,562.564259483945,9085.70019397822,9639.38239832823,80.6375353027088,80.4957794424672,88.6094745706664,107.38224624756,107.193474819485,117.998204961169,134.239235169113,134.003250429763,147.510313063694,2860.7506753918,2773.50191932178,97.6645296774263,11,LL-B5
9441.52146708238,10443.4679306075,10452.2524061355,9422.52911237737,10422.4600826699,10431.2268875405,9420.44557753502,10420.1554262126,10428.9203175005,561.873792675446,9055.64732299136,9608.11617513465,94.9583367963711,94.8674211200022,104.35666536569,126.413602357003,126.292570559832,138.925158589626,158.02511293148,157.873814989748,173.665360631622,2865.72176102492,2763.21986116818,115.043776534551,11,LL-B5
9441.52146707686,10443.4679306024,10452.2524061298,9422.52911237218,10422.460082664,10431.2268875345,9420.44557752892,10420.155426207,10428.9203174946,561.873792667362,9055.64732298574,9608.11617512898,94.9583367963113,94.8674211199464,104.356665365631,126.413602356922,126.292570559751,138.925158589554,158.025112931401,157.873814989652,173.665360631531,2865.7217610127,2763.21986115562,115.043776534496,11,LL-B5
9441.52146707365,10443.4679305963,10452.252406123,9422.5291123666,10422.4600826588,10431.2268875287,9420.44557752426,10420.1554262016,10428.9203174909,561.873792680249,9055.6473229812,9608.1161751242,94.9583367962597,94.8674211198984,104.356665365574,126.413602356868,126.292570559685,138.925158589474,158.025112931311,157.873814989569,173.665360631431,2865.72176102181,2763.21986116513,115.043776534427,11,LL-B5
9631.64138304878,10451.4757072438,10701.0525758681,9621.20428926608,10440.1502199484,10689.4566406725,9620.04994026546,10438.8975958084,10688.1741277342,2673.85707724632,8186.43493016157,10683.5162926266,52.6728139850433,51.2885424458169,56.7737382020514,70.1861285998849,68.3415971818907,75.6505792851162,87.7460920047236,85.4400745424451,94.5777009071689,2711.59610955147,2661.77978780642,62.5511540838589,11,LL-B5
9631.64138304368,10451.4757072389,10701.0525758617,9621.20428926043,10440.1502199424,10689.4566406671,9620.04994026027,10438.8975958029,10688.1741277287,2673.85707724458,8186.43493015777,10683.5162926211,52.672813985015,51.2885424457869,56.7737382020204,70.1861285998441,68.3415971818525,75.6505792850732,87.7460920046711,85.4400745423932,94.5777009071133,2711.59610954953,2661.77978780446,62.5511540838273,11,LL-B5
9631.64138303816,10451.4757072322,10701.0525758563,9621.20428925604,10440.1502199368,10689.4566406613,9620.04994025483,10438.8975957974,10688.1741277216,2673.85707724191,8186.43493015328,10683.5162926137,52.672813984982,51.288542445757,56.7737382019913,70.1861285998009,68.3415971818205,75.6505792850279,87.7460920046334,85.4400745423523,94.5777009070588,2711.59610954843,2661.7797878035,62.5511540837919,11,LL-B5
9609.63407779133,10428.5671824424,10671.5224579184,9596.98881380098,10414.8442889373,10657.479860919,9595.59438164819,10413.3310050612,10655.9313451804,2669.22040969396,8168.25602391692,10657.1320730881,63.7889024286864,62.1527988374771,68.7649500378681,84.9784368609372,82.7988488694385,91.6074386382553,106.236593519141,103.511760802521,114.523902350074,2714.87990665166,2654.70499977475,75.773567250076,11,LL-B5
9609.63407778617,10428.5671824361,10671.5224579125,9596.98881379586,10414.8442889312,10657.4798609134,9595.59438164228,10413.3310050556,10655.9313451745,2669.22040969178,8168.25602391247,10657.1320730826,63.7889024286528,62.1527988374378,68.7649500378283,84.978436860896,82.7988488693949,91.6074386382025,106.236593519076,103.511760802468,114.523902350006,2714.87990664973,2654.70499977275,75.7735672500354,11,LL-B5
9609.63407778154,10428.5671824308,10671.5224579075,9596.98881379097,10414.8442889258,10657.479860906,9595.59438163798,10413.331005051,10655.9313451694,2669.22040968894,8168.25602390757,10657.1320730766,63.7889024286146,62.152798837409,68.7649500377864,84.9784368608411,82.7988488693507,91.6074386381548,106.23659351902,103.511760802414,114.523902349954,2714.87990664879,2654.70499977186,75.7735672499821,11,LL-B5
9587.48466167486,10405.4249224216,10641.8341190699,9572.64346626782,10389.3175751873,10625.360816089,9571.01041420329,10387.5451838763,10623.5481795476,2664.56898762242,8149.91765497278,10630.562537873,74.8437169708868,72.970987356298,80.6929328611172,99.6822667203332,97.1880301900263,107.472674814362,124.615552061121,121.497437857377,134.354555937711,2718.09012183806,2647.66865097727,88.930254645492,11,LL-B5
9587.48466166969,10405.4249224156,10641.8341190639,9572.64346626219,10389.3175751819,10625.3608160834,9571.01041419812,10387.5451838708,10623.548179541,2664.5689876197,8149.91765496876,10630.5625378673,74.8437169708421,72.9709873562612,80.6929328610746,99.6822667202764,97.1880301899668,107.472674814303,124.61555206105,121.497437857313,134.354555937636,2718.09012183604,2647.66865097518,88.9302546454395,11,LL-B5
9587.48466166487,10405.4249224104,10641.8341190582,9572.64346625798,10389.3175751761,10625.3608160763,9571.01041419255,10387.5451838654,10623.5481795353,2664.56898761929,8149.91765496361,10630.562537862,74.8437169708081,72.9709873562212,80.6929328610329,99.6822667202209,97.1880301899172,107.472674814235,124.615552060982,121.497437857244,134.354555937575,2718.09012183513,2647.66865097429,88.930254645398,11,LL-B5
9572.64171946509,10389.8701019743,10621.9574215738,9556.34340709457,10372.1803823153,10603.8725516796,9554.55209152034,10370.236121805,10601.8848836625,2661.46019071305,8137.60592889952,10612.749722984,82.1793738807812,80.1572046025499,88.6094745707704,109.435459918372,106.742606291601,117.998204961282,136.805970788622,133.439616862332,147.510313063854,2720.18970246065,2642.99953403546,97.6645296777689,11,LL-B5
9572.64171945961,10389.8701019679,10621.957421568,9556.34340708951,10372.1803823108,10603.8725516738,9554.55209151504,10370.2361218009,10601.8848836562,2661.46019071113,8137.6059288955,10612.7497229785,82.1793738807399,80.157204602508,88.6094745707225,109.435459918313,106.742606291542,117.998204961229,136.805970788553,133.439616862258,147.510313063774,2720.1897024585,2642.99953403336,97.664529677713,11,LL-B5
9572.64171945449,10389.8701019631,10621.9574215631,9556.34340708362,10372.1803823048,10603.8725516676,9554.55209150878,10370.2361217939,10601.8848836511,2661.46019070985,8137.60592889156,10612.749722973,82.1793738806845,80.1572046024599,88.6094745706652,109.435459918255,106.742606291499,117.998204961165,136.805970788484,133.439616862189,147.51031306369,2720.18970245769,2642.99953403261,97.6645296776596,11,LL-B5
9542.77795604256,10358.4651178113,10582.0104391722,9523.5819160346,10337.6282596425,10560.7239022025,9521.47604173208,10335.3423637194,10558.3886974726,2655.2246890794,8112.782271178,10576.8930546281,96.7681121013951,94.4666382545464,104.356665365689,128.822871763803,125.759027034388,138.925158589625,161.03685429363,157.206851439569,173.665360631624,2724.29238298295,2633.71469060656,115.043776534781,11,LL-B5
9542.77795603647,10358.4651178059,10582.0104391666,9523.58191602949,10337.6282596368,10560.7239021971,9521.47604172674,10335.3423637139,10558.3886974665,2655.22468907733,8112.78227117331,10576.8930546225,96.7681121013363,94.4666382544924,104.356665365632,128.822871763724,125.759027034318,138.925158589554,161.036854293538,157.206851439478,173.665360631534,2724.29238298061,2633.71469060431,115.043776534724,11,LL-B5
9542.77795603082,10358.4651178008,10582.0104391603,9523.58191602469,10337.6282596309,10560.7239021905,9521.4760417221,10335.3423637091,10558.3886974608,2655.22468907596,8112.78227116891,10576.8930546162,96.7681121012823,94.4666382544506,104.356665365572,128.822871763659,125.759027034238,138.925158589476,161.036854293444,157.206851439392,173.665360631431,2724.29238297995,2633.71469060368,115.043776534655,11,LL-B5
9840.27709580991,10410.5607867145,10835.0063955703,9829.61391901393,10399.279635876,10823.2653045777,9828.43456922344,10398.0319184102,10821.9667361529,4812.91377338448,7510.97181656755,11521.625461344,53.9299417890088,51.6005692861422,56.7737382020496,71.8612419466097,68.7573706005735,75.6505792851104,89.8403042513139,85.959870927457,94.5777009071633,2450.04240785226,2409.06185503827,62.5511540841346,11,LL-B5
9840.27709580453,10410.5607867085,10835.0063955642,9829.61391900974,10399.2796358704,10823.2653045712,9828.43456921734,10398.0319184047,10821.9667361459,4812.91377338084,7510.97181656304,11521.6254613371,53.9299417889813,51.600569286114,56.7737382020194,71.8612419465701,68.7573706005378,75.6505792850689,89.8403042512628,85.9598709274112,94.5777009071059,2450.04240785088,2409.06185503697,62.5511540841028,11,LL-B5
9840.27709579893,10410.5607867031,10835.0063955578,9829.61391900406,10399.279635865,10823.265304566,9828.43456921264,10398.0319183991,10821.9667361403,4812.91377337739,7510.97181655939,11521.6254613311,53.9299417889452,51.6005692860899,56.7737382019892,71.8612419465281,68.7573706004953,75.6505792850236,89.8403042512209,85.9598709273592,94.5777009070539,2450.04240784954,2409.06185503572,62.5511540840708,11,LL-B5
